"subject","danish","trial","colour1","colour2","col1_name","col2_name","colour_distance","category","accuracy","rt"
2,"No",56,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,401.424193216371
2,"No",57,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","pink",0.6,"within",1,376.944204399479
2,"No",58,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,892.35517384077
2,"No",59,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,754.075208402355
2,"No",60,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,468.95020660304
2,"No",61,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,471.183591187582
2,"No",62,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,574.374991017976
2,"No",63,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","pink",0.75,"within",1,428.897081626928
2,"No",64,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,430.405847844668
2,"No",65,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","pink",0.6,"within",1,412.941108850646
2,"No",66,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,435.962623654632
2,"No",67,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,568.134651737637
2,"No",68,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,421.264982462162
2,"No",69,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,414.697230648017
2,"No",70,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,429.383581751608
2,"No",71,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","pink",0.15,"across",1,531.499344157055
2,"No",72,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,453.309329925105
2,"No",73,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,426.980845848448
2,"No",74,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,398.510324273957
2,"No",75,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,373.519202388707
2,"No",76,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,382.959768277942
2,"No",77,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,435.0204145303
2,"No",78,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,423.816542228451
2,"No",79,"[1, -0.925, -0.85]","[1, -1.0, -1.0]","red","red",0.15,"within",1,1849.78025384771
2,"No",80,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,499.946628682665
2,"No",81,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","pink",0.3,"across",1,493.957750441041
2,"No",82,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,396.524295254494
2,"No",83,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,504.534509687801
2,"No",84,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,431.351136096055
2,"No",85,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,456.88418217469
2,"No",86,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,409.615664888406
2,"No",87,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","pink",0.75,"within",1,455.031581455842
2,"No",88,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,427.18201468233
2,"No",89,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,429.75718100206
2,"No",90,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,387.402930908138
2,"No",91,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","pink",0.9,"across",1,416.369189959369
2,"No",92,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,438.339700267534
2,"No",93,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,579.18867378612
2,"No",94,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,768.33972078748
2,"No",95,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","pink",0.3,"within",1,685.766073482228
2,"No",96,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,509.163445574814
2,"No",97,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,456.177012150874
2,"No",98,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,860.293378063943
2,"No",99,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","pink",0.75,"within",1,443.353525479324
2,"No",100,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,424.731039325707
2,"No",101,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,429.596040674369
2,"No",102,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,424.29996325518
2,"No",103,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,394.287831542897
2,"No",104,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,701.524982912815
2,"No",105,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,660.646655160235
2,"No",106,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,488.835129828658
2,"No",107,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,453.208745500888
2,"No",108,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,419.623814275838
2,"No",109,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,483.657085133018
2,"No",110,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,494.926645216765
2,"No",111,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,431.571805980639
2,"No",112,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","pink",0.45,"within",1,481.993336783489
2,"No",113,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,398.502113312134
2,"No",114,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,426.140247524017
2,"No",115,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,375.017704907805
2,"No",116,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,410.303333861521
2,"No",117,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","pink","pink",0.45,"within",1,485.320833497099
2,"No",118,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,371.834926612792
2,"No",119,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,640.52156098478
2,"No",120,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,532.214725157246
2,"No",121,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,539.770872812369
2,"No",122,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,426.580560932052
2,"No",123,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","pink",0.15,"across",1,487.140590324998
2,"No",124,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","pink",0.6,"within",1,406.023364324938
2,"No",125,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,729.418683651602
2,"No",126,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","pink",0.6,"across",1,876.67324229551
2,"No",127,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","pink","pink",0.45,"within",1,420.941675401991
2,"No",128,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,427.043454517843
2,"No",129,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,470.845914940583
2,"No",130,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,521.831950129126
2,"No",131,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,427.247702464228
2,"No",132,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,417.583387563354
2,"No",133,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","red",1.2,"across",1,466.806116353837
2,"No",134,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,647.074943597545
2,"No",135,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,448.956488005933
2,"No",136,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,567.190389876487
2,"No",137,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,477.671286018449
2,"No",138,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,748.169466271065
2,"No",139,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,491.168072447181
2,"No",140,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,586.704792949604
2,"No",141,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,665.620451894938
2,"No",142,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,542.751455912367
2,"No",143,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.9,"within",1,467.76269467955
2,"No",144,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","pink",0.15,"within",1,635.305540563422
2,"No",145,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","pink","red",0.6,"across",1,439.935708083794
2,"No",146,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","pink","red",0.15,"across",1,1205.4180103587
2,"No",147,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","pink",0.45,"within",1,599.074623372871
2,"No",148,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","red","red",0.15,"within",1,1211.0805024422
2,"No",149,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,622.311676197569
2,"No",150,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","pink",0.6,"within",1,487.209357219399
2,"No",151,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,419.871169826365
2,"No",152,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","pink",1.05,"across",1,415.073909010971
2,"No",153,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","red",0.15,"within",1,878.422179477639
2,"No",154,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,429.912163119297
2,"No",155,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","pink",0.75,"across",1,431.474300683476
2,"No",156,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,759.575533767929
2,"No",157,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,626.045616052579
2,"No",158,"[1, -0.925, -0.85]","[1, -1.0, -1.0]","red","red",0.15,"within",1,989.276469612378
2,"No",159,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,449.201790819643
2,"No",160,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,568.79358230799
2,"No",161,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,598.232998658204
2,"No",162,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,510.099496459588
2,"No",163,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,557.150422973791
2,"No",164,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","pink",0.3,"across",1,619.268484442728
2,"No",165,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","pink",0.3,"within",1,534.939741715789
2,"No",166,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,438.217562041245
2,"No",167,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","pink",0.6,"within",1,447.78745075746
2,"No",168,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","pink","red",0.3,"across",1,496.169581223512
2,"No",169,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,409.070661582518
2,"No",170,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","pink",0.75,"within",1,392.746221419657
2,"No",171,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,429.508799075847
2,"No",172,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,425.601402443135
2,"No",173,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,466.866672286415
2,"No",174,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,596.977746201446
2,"No",175,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,572.984257523785
2,"No",176,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","pink",0.9,"within",1,639.938581924071
2,"No",177,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","pink",0.6,"within",1,510.670159055735
2,"No",178,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,744.654143563821
2,"No",179,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,498.786828786251
2,"No",180,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,465.42872567079
3,"Yes",1,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","pink","red",1.05,"across",1,742.291104979813
3,"Yes",2,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","red","red",0.15,"within",1,980.397725012153
3,"Yes",3,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,731.047284964006
3,"Yes",4,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","pink",0.75,"across",1,592.316007008776
3,"Yes",5,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","pink","red",0.3,"across",1,824.318761995528
3,"Yes",6,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","pink",0.45,"within",1,572.677207994275
3,"Yes",7,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","red","pink",0.15,"across",1,562.204799964093
3,"Yes",8,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.2,"across",1,517.52795802895
3,"Yes",9,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.45,"within",1,604.079812008422
3,"Yes",11,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","pink","red",0.75,"across",1,463.84941303404
3,"Yes",12,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","red",0.3,"within",1,481.843252957333
3,"Yes",13,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","pink","red",0.9,"across",1,473.801998014096
3,"Yes",14,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","pink",1.05,"across",1,590.969691984355
3,"Yes",15,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,533.978655992541
3,"Yes",16,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","red",0.6,"within",1,833.83421698818
3,"Yes",17,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","pink","red",0.6,"across",1,566.13718700828
3,"Yes",18,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","pink","red",0.9,"across",1,526.979810034391
3,"Yes",19,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","pink",0.3,"within",1,683.87295701541
3,"Yes",20,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","pink","red",1.2,"across",1,988.01899200771
3,"Yes",21,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","red","pink",0.3,"across",1,591.053757991176
3,"Yes",22,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,470.860944013111
3,"Yes",23,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.9,"across",1,452.804198022932
3,"Yes",24,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","red",0.6,"across",1,448.440730047878
3,"Yes",25,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,954.860918980557
3,"Yes",26,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,454.58783901995
3,"Yes",27,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,561.005902010947
3,"Yes",28,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","pink","red",0.75,"across",1,529.29887996288
3,"Yes",29,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","red",0.15,"within",1,577.95437599998
3,"Yes",30,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.15,"within",1,633.755915041547
3,"Yes",32,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","pink","red",0.9,"across",1,478.119916981086
3,"Yes",33,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","pink",0.9,"across",1,480.897811998148
3,"Yes",34,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","red","pink",0.6,"across",1,464.153787004761
3,"Yes",35,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","red","pink",0.45,"across",1,718.586137983948
3,"Yes",36,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","pink","red",0.75,"across",1,467.323125980329
3,"Yes",37,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,497.282436001115
3,"Yes",38,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.75,"across",1,436.476523056626
3,"Yes",39,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,533.435228979215
3,"Yes",40,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","pink","pink",0.15,"within",1,511.004259984475
3,"Yes",41,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,458.147279976401
3,"Yes",43,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","pink",0.9,"across",1,679.884815996047
3,"Yes",44,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","red","red",0.45,"within",1,726.039974018931
3,"Yes",45,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","pink","pink",0.15,"within",1,1067.23630899796
3,"Yes",46,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,533.785703009926
3,"Yes",47,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","pink","red",0.6,"across",1,587.289877003059
3,"Yes",48,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","red","red",0.15,"within",1,692.824427969754
3,"Yes",49,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","red",0.45,"within",1,899.74040503148
3,"Yes",50,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,573.892248037737
3,"Yes",51,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.3,"within",1,764.319251989946
3,"Yes",52,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","red","red",0.45,"within",1,533.241926983465
3,"Yes",53,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","pink","red",1.05,"across",1,602.269380993675
3,"Yes",54,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","red","pink",0.45,"across",1,1045.0983439805
3,"Yes",55,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","pink",1.2,"across",1,509.625427017454
3,"Yes",56,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","pink","red",0.45,"across",1,632.628666993696
3,"Yes",57,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","pink","pink",0.3,"within",1,845.098219986539
3,"Yes",58,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","pink","pink",0.15,"within",1,1028.25187100098
3,"Yes",59,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","red","red",0.45,"within",1,599.294878018554
